hour,DEWP,TEMP,PRES,Iws,Is,Ir,pm2.5
21,17,18,1010,0.89,0,0,146
22,18,18,1010,0.89,0,0,155
23,17,18,1010,1.78,0,0,172
0,17,18,1011,0.89,0,0,204
1,17,18,1010,0.45,0,0,188
2,18,18,1010,0.89,0,0,180
3,17,18,1010,1.79,0,0,186
4,17,17,1009,0.89,0,0,182
5,16,16,1010,0.89,0,0,187
6,16,16,1010,0.89,0,0,203
8,18,19,1010,2.68,0,0,183
9,19,21,1011,0.89,0,0,195
10,19,23,1011,1.79,0,0,174
11,19,24,1010,1.79,0,0,168
12,19,24,1010,1.79,0,0,160
14,19,26,1009,2.68,0,0,164
17,19,25,1008,6.71,0,0,123
18,19,24,1009,8.5,0,0,102
19,20,23,1010,9.39,0,0,105
20,20,22,1010,10.28,0,0,124
21,17,21,1011,5.81,0,1,108
22,17,20,1011,10.73,0,2,70
23,18,20,1011,12.52,0,0,92
0,17,19,1012,1.79,0,0,36
2,17,18,1012,1.79,0,0,24
3,17,18,1012,1.79,0,0,17
4,16,17,1012,3.58,0,0,25
5,17,17,1012,0.89,0,0,22
6,17,18,1013,1.78,0,0,26
7,18,19,1014,2.67,0,0,28
8,18,20,1014,4.02,0,0,33
9,16,22,1015,8.94,0,0,26
12,12,23,1015,14.76,0,0,11
13,10,22,1015,20.57,0,0,12
15,8,21,1014,31.3,0,0,23
16,8,20,1015,34.43,0,0,12
18,9,18,1015,4.92,0,0,16
19,9,18,1016,8.94,0,0,25
20,10,17,1016,12.07,0,0,26
21,10,17,1017,15.2,0,1,28
23,12,18,1017,20.12,0,3,31
0,13,15,1018,21.91,0,4,25
1,13,15,1018,0.89,0,5,26
2,12,16,1018,1.78,0,6,24
3,11,15,1018,3.13,0,0,10
4,6,15,1019,3.13,0,0,21
6,3,15,1019,7.15,0,0,8
7,3,15,1020,3.13,0,0,9
8,2,15,1020,6.26,0,0,10
10,-1,18,1021,15.2,0,0,12
11,-1,20,1020,4.02,0,0,12
12,-1,20,1020,8.94,0,0,11
14,-2,21,1019,16.09,0,0,4
15,0,20,1019,1.79,0,0,7
16,2,20,1019,0.89,0,0,7
17,4,19,1018,1.79,0,0,7
18,2,19,1019,0.89,0,0,21
19,2,18,1020,4.02,0,0,20
20,1,18,1021,7.15,0,0,26
21,5,16,1022,3.13,0,0,35
22,6,14,1023,1.79,0,0,47
23,7,11,1023,3.13,0,0,59
1,6,10,1024,8.05,0,0,35
2,6,10,1025,9.84,0,0,28
3,5,9,1025,12.97,0,0,28
4,5,10,1025,1.79,0,0,29
5,4,10,1026,0.89,0,0,32
8,4,15,1028,4.02,0,0,17
10,0,18,1028,8.04,0,0,9
12,0,19,1027,16.08,0,0,5
14,1,19,1025,21,0,0,11
15,1,21,1025,0.89,0,0,8
16,-1,20,1024,1.79,0,0,8
20,1,18,1024,16.09,0,0,26
21,0,17,1025,19.22,0,0,28
22,5,12,1025,0.89,0,0,24
0,8,10,1025,1.79,0,0,48
1,7,10,1025,3.13,0,0,48
3,6,8,1025,8.05,0,0,41
4,6,8,1025,11.18,0,0,21
5,6,8,1026,15.2,0,0,25
7,8,10,1026,22.35,0,0,41
8,6,14,1026,27.27,0,0,29
9,6,16,1026,31.29,0,0,22
10,6,18,1025,34.42,0,0,23
12,4,22,1024,38,0,0,12
13,0,22,1022,41.13,0,0,10
14,1,23,1022,44.26,0,0,11
15,1,23,1021,1.79,0,0,13
17,1,22,1020,0.89,0,0,12
19,8,17,1021,3.58,0,0,55
23,8,11,1021,0.45,0,0,43
1,8,10,1021,0.45,0,0,78
2,8,10,1021,1.34,0,0,78
3,8,9,1021,1.79,0,0,76
5,6,8,1022,8.05,0,0,23
6,6,8,1022,11.18,0,0,25
10,6,19,1022,25.48,0,0,39
11,4,22,1021,28.61,0,0,42
12,3,23,1020,30.4,0,0,24
13,2,25,1019,33.53,0,0,26
14,1,25,1018,35.32,0,0,16
15,2,25,1017,38.45,0,0,12
17,1,25,1016,3.13,0,0,7
18,3,21,1016,4.92,0,0,32
19,4,19,1016,6.71,0,0,26
21,7,16,1017,11.63,0,0,49
22,8,13,1017,0.45,0,0,39
0,9,12,1017,2.23,0,0,57
1,8,10,1016,3.12,0,0,47
4,7,10,1016,6.71,0,0,37
5,6,9,1016,9.84,0,0,45
6,6,10,1016,11.63,0,0,57
7,8,12,1017,14.76,0,0,58
8,8,15,1017,18.78,0,0,45
10,4,21,1017,3.13,0,0,38
12,4,25,1015,10.28,0,0,18
13,3,26,1015,3.13,0,0,14
14,3,26,1014,6.26,0,0,18
15,1,27,1013,8.05,0,0,21
16,4,26,1012,1.79,0,0,18
18,4,22,1013,6.71,0,0,28
19,4,22,1013,9.84,0,0,37
20,4,22,1014,13.86,0,0,36
21,9,15,1014,0.89,0,0,50
22,10,13,1014,1.78,0,0,50
23,10,13,1014,2.67,0,0,68
1,10,11,1014,3.13,0,0,87
3,8,11,1014,8.05,0,0,59
4,7,10,1014,12.07,0,0,40
5,6,10,1015,15.2,0,0,42
6,6,10,1015,19.22,0,0,36
8,7,17,1016,28.16,0,0,32
9,5,21,1016,33.08,0,0,46
11,5,26,1016,42.02,0,0,40
13,1,28,1015,4.02,0,0,16
15,1,28,1013,8.94,0,0,14
17,6,27,1013,3.58,0,0,26
18,10,22,1013,0.45,0,0,31
19,4,21,1014,3.13,0,0,56
20,10,16,1015,0.89,0,0,74
21,10,15,1015,1.78,0,0,60
22,11,14,1016,2.23,0,0,133
23,9,12,1016,0.89,0,0,125
0,11,15,1016,1.79,0,0,164
1,11,14,1016,3.58,0,0,140
2,10,12,1016,0.89,0,0,138
3,9,12,1017,2.68,0,0,137
4,8,11,1017,5.81,0,0,114
6,9,12,1018,9.39,0,0,57
9,10,19,1018,0.89,0,0,74
10,11,22,1018,1.79,0,0,76
13,9,26,1015,7.15,0,0,104
14,9,26,1014,11.17,0,0,100
16,9,26,1013,19.21,0,0,104
18,10,22,1013,25.02,0,0,90
19,12,17,1014,0.89,0,0,115
20,12,19,1014,3.13,0,0,120
21,13,18,1014,4.92,0,0,179
0,14,16,1014,10.29,0,0,227
1,12,13,1014,1.79,0,0,197
3,13,13,1014,0.89,0,0,152
5,12,13,1014,4.47,0,0,125
7,12,12,1015,7.15,0,0,139
10,14,21,1015,1.78,0,0,137
11,14,23,1015,1.79,0,0,150
12,13,26,1014,0.89,0,0,134
14,10,28,1013,4.92,0,0,127
15,10,28,1013,8.05,0,0,135
16,11,28,1012,12.07,0,0,153
17,12,26,1012,16.09,0,0,141
18,11,24,1013,20.11,0,0,139
19,11,23,1013,23.24,0,0,140
22,13,17,1014,3.58,0,0,176
0,14,16,1015,1.78,0,0,181
1,13,15,1015,2.67,0,0,209
2,13,15,1015,3.56,0,0,252
3,12,13,1015,1.79,0,0,247
4,13,13,1015,0.89,0,0,253
5,12,13,1016,1.78,0,0,240
7,13,13,1017,0.45,0,0,240
8,15,16,1017,0.89,0,0,273
9,15,18,1017,0.89,0,0,275
10,15,21,1018,1.78,0,0,274
11,15,22,1017,2.67,0,0,271
12,16,23,1017,1.79,0,0,284
13,15,25,1016,4.92,0,0,280
14,16,25,1016,8.05,0,0,277
15,15,25,1015,11.18,0,0,260
16,15,26,1015,14.31,0,0,256
18,16,22,1016,0.89,0,0,269
20,16,19,1017,1.78,0,0,255
21,16,17,1017,2.67,0,0,289
23,16,17,1018,4.45,0,0,301
0,17,18,1018,0.89,0,0,299
1,16,17,1018,0.89,0,0,307
2,15,15,1018,0.89,0,0,299
3,15,15,1018,1.78,0,0,295
4,14,15,1018,2.67,0,0,298
5,13,14,1018,0.89,0,0,316
6,14,14,1019,1.78,0,0,279
9,15,19,1020,1.78,0,0,290
10,15,22,1020,2.67,0,0,282
11,15,23,1019,4.46,0,0,309
13,14,26,1018,4.92,0,0,263
14,10,27,1017,10.73,0,0,156
15,9,27,1016,16.54,0,0,108
17,10,25,1016,25.48,0,0,118
19,13,19,1016,30.4,0,0,112
21,14,16,1017,33.08,0,0,129
22,14,17,1017,34.87,0,0,139
0,13,16,1017,38.45,0,0,159
1,14,16,1017,40.24,0,0,200
2,13,15,1017,41.13,0,0,219
4,14,15,1017,0.89,0,0,218
7,13,13,1018,0.89,0,0,253
8,15,16,1018,0.89,0,0,282
10,16,20,1018,1.79,0,0,294
12,14,24,1017,3.58,0,0,281
13,14,24,1016,1.79,0,0,247
14,13,25,1015,1.79,0,0,199
16,12,25,1014,9.83,0,0,130
20,14,20,1016,18.33,0,0,167
23,14,17,1015,0.89,0,0,178
0,14,16,1015,1.79,0,0,177
2,15,16,1015,1.79,0,0,221
3,15,16,1015,0.89,0,0,239
4,15,16,1014,1.79,0,0,246
5,15,16,1014,0.89,0,0,244
7,16,16,1015,1.79,0,0,277
8,16,17,1015,0.89,0,0,278
9,16,19,1015,1.78,0,0,273
11,17,21,1015,3.56,0,0,282
12,17,20,1014,4.45,0,0,291
13,17,21,1014,5.34,0,0,302
15,17,21,1013,1.79,0,0,288
17,17,21,1013,3.57,0,0,326
18,17,20,1013,0.89,0,0,338
20,17,18,1014,0.89,0,0,346
21,17,18,1014,0.89,0,0,373
22,17,18,1014,1.78,0,0,386
1,14,15,1015,6.71,0,0,328
2,13,14,1016,9.84,0,0,241
3,14,15,1015,13.86,0,0,80
4,5,17,1016,19.67,0,0,28
5,0,17,1017,25.48,0,0,18
7,-2,17,1018,37.55,0,0,25
8,-2,18,1019,46.49,0,0,15
9,-1,19,1019,55.43,0,0,15
14,0,24,1017,85.83,0,0,25
15,0,24,1017,90.75,0,0,19
17,-1,23,1017,101.48,0,0,14
18,-1,22,1018,106.4,0,0,13
19,0,19,1020,111.32,0,0,25
20,1,16,1020,114.45,0,0,24
23,1,13,1023,1.79,0,0,27
0,1,12,1023,3.13,0,0,19
1,0,14,1024,7.15,0,0,20
3,-2,12,1025,15.19,0,0,11
4,-3,11,1025,20.11,0,0,26
5,-4,11,1026,25.03,0,0,20
6,-4,10,1026,29.95,0,0,16
8,-4,12,1027,38.89,0,0,19
9,-4,14,1027,42.91,0,0,18
10,-3,16,1027,46.04,0,0,20
12,-2,18,1025,3.13,0,0,18
13,-3,19,1024,0.89,0,0,13
14,-3,19,1023,1.79,0,0,18
15,-2,19,1023,3.13,0,0,21
16,-2,19,1023,4.92,0,0,28
17,-1,18,1023,9.84,0,0,35
18,0,17,1023,12.97,0,0,37
20,2,13,1023,0.89,0,0,41
21,5,10,1024,1.78,0,0,35
22,6,9,1024,2.67,0,0,50
23,6,9,1024,3.56,0,0,49
0,6,8,1025,0.89,0,0,62
1,6,8,1025,0.89,0,0,72
2,5,10,1025,1.34,0,0,85
4,6,9,1024,3.58,0,0,59
5,5,9,1025,5.37,0,0,50
6,4,7,1025,7.16,0,0,31
8,4,13,1026,10.74,0,0,60
9,5,16,1026,12.53,0,0,39
10,-1,19,1026,15.66,0,0,10
11,-3,21,1026,22.81,0,0,15
12,-4,22,1025,29.96,0,0,4
13,-3,22,1024,35.77,0,0,23
14,-4,22,1023,4.92,0,0,11
15,-2,21,1023,1.79,0,0,18
16,-2,21,1022,1.79,0,0,6
17,-1,20,1023,3.13,0,0,27
20,2,15,1026,3.13,0,0,53
21,-3,16,1027,7.15,0,0,79
22,-3,14,1028,8.94,0,0,51
23,-3,13,1029,10.73,0,0,24
1,-1,8,1030,4.92,0,0,24
2,2,7,1030,1.79,0,0,20
3,1,5,1031,3.13,0,0,22
4,1,6,1031,1.79,0,0,47
6,0,5,1032,3.58,0,0,22
8,2,13,1033,10.73,0,0,8
11,-5,18,1033,7.15,0,0,19
12,-5,19,1031,1.79,0,0,22
13,-2,20,1030,2.68,0,0,13
14,-3,20,1029,3.13,0,0,11
16,-3,19,1028,1.79,0,0,8
17,-3,18,1028,1.79,0,0,9
19,0,14,1029,5.37,0,0,23
20,2,12,1029,7.16,0,0,29
21,1,12,1030,8.95,0,0,35
22,-1,15,1030,12.97,0,0,53
0,3,8,1030,0.89,0,0,63
4,2,5,1030,9.39,0,0,37
5,1,5,1030,12.52,0,0,36
8,2,11,1030,23.69,0,0,40
10,0,18,1030,28.61,0,0,24
11,-2,19,1029,1.79,0,0,26
16,9,21,1017,16.98,0,0,162
17,10,20,1017,20.11,0,0,139
20,11,14,1018,23.68,0,0,146
21,11,15,1018,25.47,0,0,162
22,10,13,1019,0.89,0,0,168
23,10,12,1019,1.78,0,0,145
0,10,12,1019,2.67,0,0,164
1,9,11,1019,0.89,0,0,146
3,9,10,1019,4.47,0,0,103
4,10,11,1018,7.6,0,0,125
7,9,11,1019,12.97,0,0,150
8,10,13,1020,16.1,0,0,164
9,10,15,1020,17.89,0,0,113
10,10,17,1020,19.68,0,0,110
11,10,18,1019,0.89,0,0,111
12,13,20,1018,1.79,0,0,111
13,13,21,1017,0.89,0,0,150
14,13,21,1016,1.78,0,0,160
15,14,21,1016,2.67,0,0,181
17,14,20,1016,1.79,0,0,250
21,15,16,1017,2.67,0,0,324
23,15,16,1017,0.89,0,0,347
1,15,15,1017,0.89,0,0,354
3,14,16,1017,2.67,0,0,349
4,14,16,1016,1.79,0,0,341
5,14,15,1017,3.58,0,0,324
10,16,20,1020,4.92,0,0,360
11,15,20,1019,6.71,0,0,404
12,13,24,1018,3.13,0,0,378
13,11,25,1017,4.92,0,0,318
14,13,25,1017,1.79,0,0,297
15,14,24,1017,5.81,0,0,271
16,15,23,1018,8.94,0,0,303
17,15,21,1018,10.73,0,0,335
19,16,19,1019,14.31,0,0,435
22,15,18,1022,23.25,0,0,485
23,12,17,1023,26.38,0,0,453
0,11,16,1023,0.89,0,0,283
1,11,16,1024,1.78,0,0,153
3,11,15,1023,0.89,0,0,66
4,12,15,1024,0.89,0,0,71
5,12,15,1024,1.78,0,0,63
6,12,16,1025,0.89,0,0,54
7,11,16,1025,1.79,0,0,69
8,10,17,1026,1.79,0,0,69
9,4,18,1027,3.13,0,0,75
10,3,20,1027,6.26,0,0,75
11,2,19,1026,1.79,0,0,64
12,3,20,1026,3.58,0,0,49
13,5,21,1025,1.79,0,0,69
15,1,20,1024,7.6,0,0,56
18,6,17,1025,14.31,0,0,62
19,7,17,1025,16.1,0,0,69
20,9,16,1026,16.99,0,0,64
21,8,16,1026,0.89,0,0,65
23,9,16,1026,0.89,0,0,59
0,10,16,1025,0.89,0,0,42
1,10,16,1025,1.79,0,0,38
4,12,15,1025,0.89,0,0,41
5,12,15,1025,1.78,0,0,64
7,12,15,1026,0.89,0,0,102
8,11,16,1026,2.68,0,0,86
9,9,17,1027,1.79,0,0,89
10,9,19,1026,2.68,0,0,81
11,10,20,1025,3.57,0,0,87
13,11,21,1023,3.13,0,0,109
14,11,22,1022,6.26,0,0,139
15,11,22,1021,8.05,0,0,139
17,12,20,1021,12.97,0,0,151
18,12,19,1021,16.99,0,0,155
19,12,18,1021,18.78,0,0,179
20,14,16,1021,19.67,0,0,188
21,14,16,1022,20.56,0,0,198
22,14,16,1021,0.89,0,0,197
23,14,15,1021,0.89,0,0,199
0,14,15,1021,1.78,0,0,212
2,13,14,1020,1.78,0,0,221
3,13,15,1020,3.57,0,0,234
5,13,14,1019,0.89,0,0,221
6,12,14,1019,0.89,0,0,205
10,14,18,1019,1.78,0,0,220
11,14,19,1018,2.67,0,0,238
13,14,21,1016,4.45,0,0,307
17,12,22,1014,3.13,0,0,186
18,12,20,1014,4.92,0,0,149
20,13,17,1015,0.89,0,0,246
23,13,16,1015,5.37,0,0,225
0,13,15,1014,7.16,0,0,225
1,14,15,1014,8.95,0,0,236
3,14,15,1013,12.53,0,0,259
4,14,15,1013,14.32,0,0,279
5,15,15,1012,0.89,0,1,280
6,15,16,1012,3.13,0,2,258
8,12,14,1012,12.07,0,4,36
9,12,14,1012,15.2,0,5,8
10,13,17,1012,20.12,0,0,11
11,10,19,1011,1.79,0,0,13
14,10,20,1010,1.79,0,0,26
15,11,21,1009,4.92,0,0,36
16,10,21,1009,8.05,0,0,43
19,11,19,1011,3.13,0,0,52
20,12,19,1011,3.13,0,0,46
21,7,18,1011,7.15,0,0,57
22,7,17,1012,10.28,0,0,30
23,8,14,1011,0.89,0,0,39
0,5,16,1011,4.02,0,0,23
1,5,16,1012,8.04,0,0,23
2,4,16,1011,11.17,0,0,32
3,4,14,1011,15.19,0,0,21
6,6,12,1011,1.79,0,0,9
8,2,15,1012,14.76,0,0,4
9,1,16,1012,20.57,0,0,3
10,0,19,1012,28.62,0,0,6
11,-2,18,1012,35.77,0,0,9
12,-3,19,1011,44.71,0,0,5
13,-4,20,1011,53.65,0,0,7
15,-3,18,1010,69.74,0,0,11
17,0,16,1010,0.89,0,0,11
20,3,14,1011,4.02,0,0,16
22,3,14,1011,11.17,0,0,10
23,3,14,1011,18.32,0,0,9
0,3,13,1011,23.24,0,0,9
1,3,13,1010,27.26,0,0,11
2,2,13,1011,32.18,0,0,14
4,2,9,1010,38.44,0,0,15
5,2,12,1010,43.36,0,0,21
6,2,11,1010,48.28,0,0,23
7,4,10,1010,50.07,0,0,16
8,3,12,1010,53.2,0,0,32
11,2,18,1009,71.52,0,0,11
12,3,20,1008,80.46,0,0,8
13,3,20,1007,89.4,0,0,10
14,2,20,1007,100.58,0,0,14
15,3,19,1008,112.65,0,0,9
16,3,18,1008,124.72,0,0,9
17,3,17,1009,130.53,0,0,9
18,3,17,1009,139.47,0,0,7
19,3,17,1009,144.39,0,0,8
20,3,17,1009,147.52,0,0,20
21,4,16,1010,150.65,0,0,13
22,4,17,1009,154.67,0,0,11
23,3,18,1009,159.59,0,0,20
1,4,17,1010,3.13,0,0,16
2,4,16,1010,7.15,0,0,9
4,5,13,1010,5.81,0,0,35
5,3,13,1011,3.13,0,0,29
6,4,9,1012,6.26,0,0,22
7,4,14,1013,0.89,0,0,16
8,2,17,1014,3.13,0,0,20
9,2,18,1014,4.02,0,0,12
13,0,22,1012,27.7,0,0,8
15,-3,22,1013,46.47,0,0,7
17,-2,19,1014,60.33,0,0,3
18,-1,18,1014,66.14,0,0,6
19,-1,15,1015,71.06,0,0,10
20,0,16,1015,76.87,0,0,33
22,0,15,1017,7.15,0,0,26
23,1,12,1018,1.79,0,0,14
3,4,8,1020,0.89,0,0,31
4,2,4,1021,3.13,0,0,28
5,1,6,1022,4.02,0,0,22
6,1,7,1022,5.81,0,0,17
8,1,14,1025,1.79,0,0,22
9,-1,16,1025,0.89,0,0,12
10,-2,16,1025,1.78,0,0,11
11,-3,18,1025,3.13,0,0,18
12,-2,19,1024,6.26,0,0,9
13,-1,19,1023,1.79,0,0,22
15,-1,19,1022,7.15,0,0,19
16,-1,18,1022,10.28,0,0,21
17,0,16,1022,13.41,0,0,22
18,2,15,1022,15.2,0,0,30
19,4,11,1023,0.89,0,0,43
21,5,9,1024,0.89,0,0,76
23,4,7,1024,0.89,0,0,78
0,5,8,1024,2.68,0,0,83
2,7,8,1025,1.78,0,0,96
3,6,8,1025,2.67,0,0,96
4,6,7,1025,3.56,0,0,102
5,5,5,1025,0.89,0,0,102
9,9,12,1027,3.58,0,0,60
10,9,15,1026,5.37,0,0,69
11,8,16,1026,0.89,0,0,75
12,8,17,1025,1.78,0,0,83
13,8,19,1024,2.67,0,0,86
15,5,20,1022,3.13,0,0,86
17,7,18,1022,6.71,0,0,72
19,9,13,1022,0.89,0,0,98
20,10,12,1022,1.34,0,0,123
22,8,9,1023,1.78,0,0,123
23,9,10,1023,0.89,0,0,129
0,7,9,1023,0.89,0,0,141
2,8,9,1023,1.34,0,0,154
4,7,8,1022,1.78,0,0,100
5,7,8,1023,3.57,0,0,103
7,7,8,1023,7.15,0,0,96
11,8,16,1023,15.65,0,0,103
12,11,17,1022,3.13,0,0,133
13,12,18,1021,6.26,0,0,157
14,12,18,1020,9.39,0,0,170
15,13,18,1020,12.52,0,0,187
16,13,18,1019,15.65,0,0,190
17,13,16,1019,17.44,0,0,209
18,12,14,1020,19.23,0,0,253
21,11,12,1021,2.23,0,0,292
22,11,11,1022,3.12,0,0,315
0,11,11,1021,0.89,0,0,280
1,11,11,1021,1.34,0,0,270
2,11,11,1021,2.23,0,0,255
4,11,12,1020,0.89,0,0,258
5,12,13,1020,0.89,0,0,269
6,12,12,1021,1.78,0,0,263
7,12,13,1020,1.79,0,0,258
8,12,12,1021,2.68,0,1,269
10,12,14,1022,1.79,0,0,296
11,12,14,1022,3.58,0,0,339
12,12,15,1021,5.37,0,0,332
13,12,16,1020,7.16,0,0,304
14,12,17,1019,10.29,0,0,293
15,12,17,1019,12.08,0,0,284
17,12,15,1019,1.78,0,0,302
18,12,15,1020,1.79,0,0,300
19,12,13,1020,0.89,0,0,298
20,12,12,1021,0.89,0,0,299
22,11,12,1021,2.67,0,0,308
23,11,11,1021,3.56,0,0,302
1,9,10,1021,5.34,0,0,266
2,10,10,1021,0.89,0,0,285
5,9,9,1021,1.78,0,0,275
6,8,9,1021,2.67,0,0,248
7,8,8,1021,1.79,0,0,227
11,12,17,1020,2.67,0,0,190
12,12,19,1020,3.56,0,0,175
13,12,19,1019,4.45,0,0,204
14,12,19,1018,1.79,0,0,224
15,11,20,1018,1.79,0,0,231
16,11,19,1018,1.79,0,0,233
17,13,17,1018,2.68,0,0,222
18,12,14,1018,3.57,0,0,254
19,12,13,1019,0.89,0,0,269
20,12,13,1019,0.89,0,0,285
21,11,11,1019,0.89,0,0,298
23,10,11,1019,2.67,0,0,313
0,10,11,1019,0.45,0,0,318
2,9,10,1019,1.35,0,0,267
3,9,10,1018,0.89,0,0,261
4,10,10,1018,2.68,0,0,248
5,9,9,1018,4.47,0,0,227
6,9,9,1018,6.26,0,0,212
7,9,10,1018,8.05,0,0,215
10,12,16,1018,3.13,0,0,270
13,11,18,1017,8.5,0,0,297
14,12,18,1016,0.89,0,0,318
19,13,14,1016,1.78,0,0,399
20,13,14,1016,1.79,0,0,389
21,13,14,1016,0.89,0,0,408
22,13,13,1017,1.78,0,0,395
1,12,13,1016,1.79,0,0,414
2,12,13,1017,0.89,0,0,418
5,12,12,1016,1.78,0,0,418
6,12,13,1017,3.13,0,1,409
8,13,13,1018,8.05,0,3,407
9,13,14,1019,11.18,0,4,390
10,7,12,1020,20.12,0,5,291
11,7,11,1021,8.94,0,6,26
12,7,10,1022,7.15,0,7,19
13,6,9,1022,14.3,0,8,12
14,5,9,1022,22.35,0,9,11
15,4,10,1023,5.81,0,0,8
16,3,9,1024,12.96,0,0,16
17,2,9,1025,17.88,0,0,12
18,1,9,1026,22.8,0,0,13
19,0,9,1026,27.72,0,0,13
23,1,4,1028,0.89,0,0,9
0,1,3,1028,0.89,0,0,7
1,1,2,1028,0.89,0,0,6
2,1,2,1028,0.89,0,0,6
3,0,1,1028,1.79,0,0,8
4,0,1,1028,3.58,0,0,9
5,-2,-1,1028,6.71,0,0,15
6,-1,1,1029,8.5,0,0,15
7,-1,3,1029,11.63,0,0,12
9,-3,12,1030,16.55,0,0,18
11,-7,13,1029,22.36,0,0,8
12,-7,14,1028,3.13,0,0,6
13,-7,14,1027,1.79,0,0,7
15,-6,15,1026,1.79,0,0,9
16,-5,14,1026,4.92,0,0,9
17,-4,13,1026,0.89,0,0,24
18,1,7,1028,1.78,0,0,35
20,0,5,1029,3.58,0,0,60
21,-6,9,1030,5.37,0,0,38
22,-6,8,1031,0.89,0,0,45
0,-6,4,1031,4.92,0,0,8
1,-4,3,1032,6.71,0,0,8
2,-3,2,1032,0.89,0,0,8
3,-3,2,1032,1.78,0,0,19
4,-2,1,1031,2.23,0,0,19
5,-2,0,1032,3.12,0,0,18
6,-3,0,1032,3.13,0,0,38
8,-2,6,1032,8.05,0,0,27
9,-3,8,1033,11.18,0,0,15
10,-5,11,1032,0.89,0,0,16
12,-5,14,1030,1.79,0,0,27
13,-6,15,1028,4.92,0,0,26
15,-6,15,1027,12.07,0,0,25
17,-5,13,1027,19.22,0,0,55
0,1,5,1027,1.78,0,0,127
1,1,4,1026,0.89,0,0,131
2,2,5,1026,0.89,0,0,158
3,2,5,1025,1.34,0,0,163
4,2,5,1025,1.79,0,0,138
5,2,4,1024,2.24,0,0,114
6,2,3,1025,2.69,0,0,102
7,2,4,1025,0.89,0,0,98
9,3,7,1026,0.89,0,0,80
10,4,9,1025,1.79,0,0,80
11,4,10,1026,0.89,0,0,101
12,2,10,1025,2.68,0,1,110
13,4,10,1024,1.79,0,0,110
14,4,11,1023,1.79,0,0,110
15,3,11,1023,1.79,0,0,110
16,4,11,1023,0.89,0,0,280
12,6,14,1023,3.58,0,0,199
13,5,15,1022,6.71,0,0,242
15,5,17,1021,13.86,0,0,207
16,5,16,1021,16.99,0,0,176
17,6,13,1022,17.88,0,0,145
20,6,9,1023,2.68,0,0,208
21,6,8,1024,0.89,0,0,224
22,6,7,1024,1.78,0,0,235
23,4,5,1024,2.67,0,0,273
1,5,5,1025,3.13,0,0,261
2,3,4,1025,6.26,0,0,242
3,2,3,1025,10.28,0,0,186
4,3,4,1025,0.89,0,0,187
5,3,5,1025,3.13,0,0,180
7,2,3,1025,1.79,0,0,141
11,4,15,1026,1.78,0,0,82
12,3,16,1025,2.67,0,0,92
16,4,17,1022,3.58,0,0,129
17,5,14,1022,4.47,0,0,146
18,6,10,1023,0.45,0,0,162
20,7,8,1023,1.78,0,0,227
22,5,6,1024,0.89,0,0,280
23,4,5,1023,0.89,0,0,301
0,4,5,1023,0.89,0,0,336
4,4,4,1022,4.46,0,0,218
7,3,4,1023,0.89,0,0,135
9,6,7,1024,2.23,0,0,161
11,7,12,1023,1.79,0,0,248
12,8,14,1022,3.58,0,0,283
13,8,15,1020,5.37,0,0,302
14,8,15,1020,8.5,0,0,282
15,9,16,1020,11.63,0,0,226
16,8,16,1019,16.55,0,0,207
22,8,8,1021,23.69,0,0,267
23,6,7,1021,0.89,0,0,332
0,7,7,1021,0.89,0,0,350
1,7,7,1020,0.89,0,0,329
3,4,5,1020,0.89,0,0,302
5,3,4,1020,0.89,0,0,288
6,4,4,1021,0.45,0,0,293
8,5,6,1022,1.79,0,0,257
9,6,6,1022,0.89,0,0,248
10,6,6,1022,1.78,0,0,291
12,9,10,1021,1.79,0,0,387
13,9,13,1020,3.58,0,0,420
14,10,13,1021,5.37,0,0,460
15,10,14,1020,7.16,0,0,270
16,9,13,1021,12.08,0,0,181
17,9,12,1021,15.21,0,0,211
20,9,11,1023,19.68,0,0,217
21,9,11,1023,20.57,0,0,207
22,10,11,1023,22.36,0,0,233
23,9,11,1023,24.15,0,0,253
0,9,11,1023,25.04,0,0,257
1,10,11,1023,0.89,0,0,258
3,10,11,1023,0.89,0,0,258
4,9,11,1022,0.89,0,0,257
5,10,11,1023,1.78,0,0,257
6,10,11,1023,0.89,0,0,257
7,10,11,1023,0.89,0,0,256
9,11,12,1024,2.67,0,0,264
10,11,13,1023,1.79,0,0,268
12,11,14,1023,8.05,0,0,263
14,12,15,1022,0.89,0,0,205
15,12,15,1022,1.78,0,0,202
16,12,15,1022,2.67,0,0,208
17,12,14,1022,0.89,0,0,214
18,12,14,1022,0.89,0,0,227
19,12,14,1023,1.78,0,0,245
21,12,13,1023,3.12,0,0,248
22,12,13,1023,3.57,0,0,248
1,12,13,1023,1.79,0,0,253
2,13,14,1022,4.92,0,0,245
3,12,13,1022,0.89,0,0,246
5,12,12,1022,0.89,0,0,259
7,11,12,1022,1.78,0,0,256
8,12,13,1023,2.67,0,0,283
9,12,13,1023,1.79,0,0,284
10,12,14,1023,3.58,0,0,297
13,12,15,1023,1.78,0,1,312
17,9,14,1023,8.05,0,0,102
18,10,13,1024,12.07,0,0,48
19,11,13,1025,16.09,0,0,43
21,7,10,1026,24.13,0,0,57
22,7,9,1026,28.15,0,0,32
0,6,7,1026,34.41,0,0,38
1,5,7,1027,37.54,0,0,44
3,5,6,1027,43.8,0,0,34
4,3,4,1028,47.82,0,0,30
